reference_path,file_class,purpose,target_decision,target_path,migration_mode,reason,upload_safe,operator_side_only,unresolved_needed,quarantine_needed,human_review_required,facility_confirmation_required,preview_evidence_required,validator_or_gate,status_after_this_slice,classification_vocabulary
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antimicrobials_tdm/daptomycin.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antimicrobials_tdm/linezolid.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antimicrobials_tdm/meropenem.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antimicrobials_tdm/piperacillin_tazobactam.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antimicrobials_tdm/teicoplanin.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antimicrobials_tdm/vancomycin.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antimicrobials_tdm/voriconazole.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antithrombotics/apixaban.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antithrombotics/aspirin.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antithrombotics/cilostazol.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antithrombotics/clopidogrel.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antithrombotics/dabigatran.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antithrombotics/edoxaban.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antithrombotics/fondaparinux.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antithrombotics/low_molecular_weight_heparin.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antithrombotics/prasugrel.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antithrombotics/rivaroxaban.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antithrombotics/sarpogrelate.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,target repo lacks a dedicated integrated drug-profile source-governance layer and must not inherit reference drug facts directly | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,no,no,yes,no,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
